Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.2049","STM1922",,"P0AF06","Escherichia coli","motB","Flagellar motor rotation protein MotB","the h(+)- or na(+)-translocating bacterial flagellar motor/exbbd outer membrane transport energizer (mot/exb) superfamily.","1.A.30.1.1","15919996;16738553;1719217;2002011;2061285;2447650;3007435;6090403;7643400;9097040;9278503",100,100,90,"1e-160"
"BLAT","Drug Target","TTD","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.4301","STM4055",,"TTDR00739",,"sodA","Superoxide dismutase [Mn] (EC 1.15.1.1)",,"",,100,100,97,"1e-118"
"BLAT","Antibiotic Resistance","CARD","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.4304","STM4058",,"NP_312864.1","Escherichia coli O157:H7 str. Sakai","cpxA","Copper sensory histidine kinase CpxA",,"efflux pump conferring antibiotic resistance,gene modulating antibiotic efflux",,99,99,97,"1e-259"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.1780","STM1679",,"117623583","Escherichia coli APEC O1","mppA","Murein peptide ABC transporter, substrate-binding protein (requires DppBCDF)",,"","15845486",98,100,92,"1e-301"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.4236","STM3999",,"P00582","Escherichia coli (strain K12)","polA","DNA polymerase I (EC 2.7.7.7)","Azelaic Acid;THYMIDINE-5'-THIOPHOSPHATE","Drug target",,100,100,93,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.2324","STM2188",,"P23200","Escherichia coli","mglC","Galactose/methyl galactoside ABC transporter, permease protein MglC (EC 3.6.3.17)","the atp-binding cassette (abc) superfamily.","3.A.1.2.3","15919996;16738553;1719366;3057628;3302609;3600760;4910389;6294056;6340108;6807987;6885805;7012152;9278503;9298646",100,100,97,"1e-183"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.2317","STM2181",,"F4V3T5","Escherichia coli TA280","yohJ","UPF0299 membrane protein YohJ","the cida/lrga holin (cida/lrga holin) family.","1.E.14.1.4",,95,97,93,"1e-65"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.4065","STM3818",,"P0ABM0","Escherichia coli O157:H7","ccmB","ABC transporter involved in cytochrome c biogenesis, CcmB subunit","the atp-binding cassette (abc) superfamily.","3.A.1.107.3","11206551;11258796",98,99,85,"1e-103"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.2519","STM2373",,"16765700","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","STM2373","Phage protein",,"","16518469",100,100,100,"4e-69"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.3057","STM2885",,"SEN2726","Salmonella enterica subsp. enterica serovar Enteritidis str. P125109","sipB","Cell invasion protein SipB",,"Type III secretion","19322708",100,100,100,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.4107","STM3857",,"P0AG82","Escherichia coli","pstS","Phosphate ABC transporter, substrate-binding protein PstS (TC 3.A.1.7.1)","the atp-binding cassette (abc) superfamily.","3.A.1.7.1","11867724;1447208;15919996;16738553;2215649;2993631;3881386;6321434;6365894;7686882;8682808;9228942;9278503;9298646;9671506",100,100,92,"1e-188"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.3096","STM2924",,"147674644","Vibrio cholerae O395 ","rpoS","RNA polymerase sigma factor RpoS",,"","11083783",81,83,81,"1e-126"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.628","STM0592",,"P23876","Escherichia coli","fepD","Ferric enterobactin transport system permease protein FepD (TC 3.A.1.14.2)","the atp-binding cassette (abc) superfamily.","3.A.1.14.2","15919996;16738553;1787794;1838574;19815525;9278503",99,99,88,"1e-161"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.3072","STM2900",,"SL1344_2879","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","invH","Invasion protein invH precursor",,"Invasion","12675813",100,100,100,"3e-79"
"BLAT","Drug Target","TTD","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.2732","STM2578",,"TTDR00655",,"pdxJ","Pyridoxine 5'-phosphate synthase (EC 2.6.99.2)",,"",,50,100,93,"1e-126"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.231","STM0213",,"P56220","Unknown prokaryotic organism","dapD","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)","Pimelic Acid;Coenzyme A;2-Aminopimelic Acid;Succinyl-Coenzyme A;Succinamide-Coa","Drug target",,100,100,96,"1e-151"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.1677","STM1583",,"SL1344_1514","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344",,"Secreted effector protein SteA",,"Virulence","16518469",100,100,100,"1e-120"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.2075","STM1951",,"P37774","Escherichia coli","yecC","L-cystine ABC transporter (wide substrate range), ATP-binding protein YecC","the atp-binding cassette (abc) superfamily.","3.A.1.3.10","15919996;16738553;3515318;7984428;8450713;8550423;8774726;9097040;9278503;9298646",99,99,93,"1e-125"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.1499","STM1412",,"SL1344_1346","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","ssaL","Type III secretion cytoplasmic protein (YscL)",,"Virulence","15383528",97,100,100,"1e-186"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.1498","STM1411",,"VFG000511","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","ssaK","Type III secretion protein SsaK",,"Secretion system,Type III secretion system",,100,100,100,"1e-126"
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.1714","STM1619",,,,"AAC(6')-Ic,f,g,h,j,k,l,r-z","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ic,f,g,h,j,k,l,r-z","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ic,f,g,h,j,k,l,r-z","antibiotic inactivation enzyme","11158753;15155202;1354954;2069376;8257129;7810994;8001769;7793874;10188279;10542165;10508008",,,,
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.4506","STM4259",,"E1WEU9","Salmonella typhimurium (strain SL1344)",,"Efflux transport system, outer membrane factor (OMF) lipoprotein","the atp-binding cassette (abc) superfamily.","3.A.1.109.5",,100,100,100,"1e-249"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.683","STM0645",,"P0A753","Shigella flexneri","nadD","Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)","Citric Acid","Drug target",,100,98,85,"1e-108"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.4146","STM3901",,"15804359","Escherichia coli O157:H7 str. EDL933","ilvG","Acetolactate synthase large subunit (EC 2.2.1.6)",,"","15528651",100,100,92,"1e-304"
"BLAT","Drug Target","TTD","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.1037","STM0978",,"TTDR01019",,"aroA","3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)",,"",,99,99,89,"1e-222"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.1865","STM1761",,"P11350","Escherichia coli (strain K12)","narI","Respiratory nitrate reductase gamma chain (EC 1.7.99.4)","N-Formylmethionine;(1S)-2-{[{[(2S)-2,3-DIHYDROXYPROPYL]OXY}(HYDROXY)PHOSPHORYL]OXY}-1-[(PENTANOYLOXY)METHYL]ETHYL OCTANOATE","Drug target",,100,100,92,"1e-122"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.1912","STM1805",,"P0A8V6","Escherichia coli (strain K12)","fadR","Transcriptional regulator for fatty acid degradation FadR, GntR family","MYRISTIC ACID","Drug target",,100,100,97,"1e-134"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.2289","STM2155",,"P00959","Escherichia coli (strain K12)","metG","Methionyl-tRNA synthetase (EC 6.1.1.10)","Methionine Phosphonate;5'-O-[(L-Methionyl)-Sulphamoyl]Adenosine;Trifluoromethionine;Difluoromethionine;Methionine Phosphinate","Drug target",,100,100,95,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.1978","STM1862",,"O30646","Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)","pagO","Permease of the drug/metabolite transporter (DMT) superfamily","the drug/metabolite transporter (dmt) superfamily.","2.A.7.3.25","11677609;9712687",100,100,100,"1e-171"
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.4390","STM4153",,,,"rpoB","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","antibiotic target in susceptible species","3050121;15047531;16723576",,,,
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.1493","STM1406",,"VFG000507","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","ssaG","Type III secretion protein SsaG",,"Secretion system,Type III secretion system",,100,100,100,"2e-32"
"BLAT","Drug Target","TTD","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.3233","STM3040",,"TTDR01087",,"lysS","Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)",,"",,100,100,95,"1e-281"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.2499","STM2355",,"P09551","Escherichia coli","argT","Lysine-arginine-ornithine-binding ABC transporter, substrate-binding protein ArgT (TC 3.A.1.3.1)","the atp-binding cassette (abc) superfamily.","3.A.1.3.29","16738553;3040734;9205837;9278503;9298646",100,100,91,"1e-135"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.3260","STM3063",,"P0A7Z3","Shigella flexneri","rpiA","Ribose-5-phosphate isomerase A (EC 5.3.1.6)","Beta-D-Arabinofuranose-5'-Phosphate","Drug target",,100,100,98,"1e-117"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.3947","STM3714",,"16766999","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","rfaK ","Lipopolysaccharide 1,2-N-acetylglucosaminetransferase (EC 2.4.1.56)",,"","17526851",100,100,100,"1e-222"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.594","STM0559",,"16763937","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","rfbI","Bactoprenol-linked glucose translocase",,"","17526851",100,100,100,"1e-64"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.244","STM0226",,"STM0226","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","lpxD","UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191)",,"Cell surface and membrane proteins","8132458",100,100,100,"1e-196"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.1024","STM0964",,"P18775","Escherichia coli","dmsA","Anaerobic dimethyl sulfoxide reductase chain A (EC 1.8.5.3), molybdopterin-binding domain","the prokaryotic molybdopterin-containing oxidoreductase (pmo) family.","5.A.3.3.2","10801884;15919996;1653010;16738553;17218314;2170332;2174699;3062312;8125918;8429002;8905232;9278503",99,99,93,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.2591","STM2444",,"P16700","Escherichia coli","cysP","Sulfate and thiosulfate binding protein CysP","the atp-binding cassette (abc) superfamily.","3.A.1.6.1","15919996;16738553;2002055;2188958;2188959;3158524;7665461;8346018;8774726;9205837;9278503;9298646",99,99,94,"1e-187"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.931","STM0890",,"P30859","Escherichia coli","artI","Arginine ABC transporter, substrate-binding protein ArtI","the atp-binding cassette (abc) superfamily.","3.A.1.3.3","15919996;16738553;8501075;8801422;8905232;9278503;9298646;9600841",100,100,95,"1e-132"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.4152","STM3907",,"SL1344_3867","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344",,"Uncharacterized protein STM3907",,"Virulence","16518469",100,100,100,"2e-58"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.3803","STM3579",,"B3WJF3","Escherichia coli B171","yhhQ","Putative preQ0 transporter YhhQ","the vitamin uptake transporter (vut or ecf) family.","2.A.88.8.6",,98,98,90,"1e-114"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.2042","STM1916",,"P0AE67","Escherichia coli (strain K12)","cheY","Chemotaxis regulator - transmits chemoreceptor signals to flagellar motor components CheY","S-Methyl Phosphocysteine;3-Aminosuccinimide;Aspartate Beryllium Trifluoride","Drug target",,100,100,97,"3e-65"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.582","STM0547",,"STM0547","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fimH","Uncharacterized fimbrial-like protein SfmH",,"Fimbriae,Adhesion,Biofilm,Fimbriae","9537754;17379714",100,100,100,"1e-195"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.3989","STM3753",,"16767037","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","sugR","ATP-binding protein",,"","17526851",100,100,100,"1e-232"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.482","STM0448",,"16763829","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","clpP","ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92)",,"","7618105",100,85,100,"1e-115"
"BLAT","Drug Target","TTD","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.2116","STM1992",,"TTDS00312",,"dcm","DNA-cytosine methyltransferase (EC 2.1.1.37)",,"",,43,86,86,"1e-218"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.4155","STM3910",,"16767186","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","ppiC","Peptidyl-prolyl cis-trans isomerase PpiC (EC 5.2.1.8)",,"","16518469",100,100,100,"2e-48"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.636","STM0600",,"SL1344_0588","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","cstA","Carbon starvation protein A",,"Virulence","15182677",100,100,99,"0.0"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.1112","STM1044",,"VFG000463","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","sodCI","Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)",,"Stress protein",,100,100,100,"1e-102"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.438","STM0406",,"P0ADZ7","Escherichia coli (strain K12)","yajC","Protein translocase subunit YajC","the general secretory pathway (sec) family.","3.A.5.1.1","10213615;10698927;10944122;12198149;12403785;12702815;12756233;1279430;12941690;12946344;1331806;15063851;15148364;15488768;15919996;1630901;1633829;16738553;17229438;17525736;17938627;2007553;2050112;2137819;2161989;2171778;2202723;2254269;2542029;2646297;2673920;2824434;2828030;2841285;3025556;6208370;6222285;6357787;7556084;7889938;8034620;8041620;8045257;8194520;8244950;8253067;8253068;8265357;8898086;9002525;9205837;9278503",100,100,99,"1e-53"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.1416","STM1332",,"267993210","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","rfc","O-antigen polymerase",,"","9682335",100,100,100,"1e-239"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.3067","STM2895",,"16766201","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","invB","Type III secretion system protein BsaR; Surface presentation of antigens protein SpaK (Invasion protein InvB)",,"","14645290",100,100,100,"1e-72"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.4416","STM4176",,"108809592","Yersinia pestis Antiqua","purH","IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)",,"","14742535",100,100,87,"1e-271"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fig|99287.836.peg.3735","STM3514",,"P00490","Escherichia coli (strain K12)","malP","Maltodextrin phosphorylase (EC 2.4.1.1)","Beta-D-Glucose;Alpha-D-Glucose-1-Phosphate;Maltose","Drug target",,100,100,91,"0.0"
